#kap	mrk	lng	trd	ind
-n	n.0	fr	marque de l'accusatif	accusatif
-n	n.0	en		ending to mark the accusative case in Esperanto
-n	n.0.direkto	fr	marque de l'accusatif	accusatif
-n	n.0.direkto	en		ending to mark the accusative case in Esperanto
-n	n.0.je	fr	marque de l'accusatif	accusatif
-n	n.0.je	en		ending to mark the accusative case in Esperanto
-n	n.0.komplemento	fr	marque de l'accusatif	accusatif
-n	n.0.komplemento	en		ending to mark the accusative case in Esperanto
-n	n.0.kun	fr	marque de l'accusatif	accusatif
-n	n.0.kun	en		ending to mark the accusative case in Esperanto
-n	n.0.mezuro	fr	marque de l'accusatif	accusatif
-n	n.0.mezuro	en		ending to mark the accusative case in Esperanto
-n	n.0.tempo	fr	marque de l'accusatif	accusatif
-n	n.0.tempo	en		ending to mark the accusative case in Esperanto
no	n1.0	NULL	NULL	NULL
no	n1.0.konsonanto	fr		nord
no	n1.0.konsonanto	fr	N (ensemble des nombres naturels)	N
no	n1.0.konsonanto	fr		Newton
no	n1.0.konsonanto	fr		azote
naismo	na.0ismo	NULL	NULL	NULL
naismo	na.0ismo.ESP	NULL	NULL	NULL
na	na.0o	fr		préposition de C.O.D.
na	na.0o	en		accusative preposition
na	na.0o.SNC	fr		préposition de C.O.D.
na	na.0o.SNC	en		accusative preposition
nabo	nab.0o	de		Hub
nabo	nab.0o	en		hub
nabo	nab.0o.FIG	de		Hub
nabo	nab.0o.FIG	de		Hub
nabo	nab.0o.FIG	en		hub
nabo	nab.0o.KOMP	de		Hub
nabo	nab.0o.KOMP	fr	concentrateur (informatique)	concentrateur
nabo	nab.0o.KOMP	de		Hub
nabo	nab.0o.KOMP	en		hub
nabo	nab.0o.TEK	de		Hub
nabo	nab.0o.TEK	fr		moyeu
nabo	nab.0o.TEK	de		Nabe
nabo	nab.0o.TEK	en		hub
nababo	nabab.0o	fr		nabab
nababo	nabab.0o	en		nabob
nababo	nabab.0o	de		Nawab
nababo	nabab.0o.FIG	fr		nabab
nababo	nabab.0o.FIG	en		nabob
nababo	nabab.0o.FIG	de		Nawab
nababo	nabab.0o.POL	fr		nabab
nababo	nabab.0o.POL	en		nabob
nababo	nabab.0o.POL	de		Nawab
nablo	nabl.0o	NULL	NULL	NULL
nablo	nabl.0o.MAT	en		nabla
nablo	nabl.0o.MUZ	en		psaltery
nacia	naci.0a	en		national
nacia	naci.0a	fr		national
nacia	naci.0a.etna	en		national
nacia	naci.0a.etna	fr		national
nacia	naci.0a.etna	de		national
nacia	naci.0a.sxtata	en		national
nacia	naci.0a.sxtata	fr		national
nacia	naci.0a.sxtata	de		Landes-
nacia	naci.0a.sxtata	de		National-
naciaĵo	naci.0ajxo	en		national idiom
naciaĵo	naci.0ajxo	de	nationale Besonderheit	Besonderheit
naciaĵo	naci.0ajxo	fr	spécialité nationale	nationale
naciaĵo	naci.0ajxo	fr	particularité nationale	nationale
nacianigi	naci.0anigi	en		nationalize
nacianigi	naci.0anigi	de		naturalisieren
nacianigi	naci.0anigi.JUR_POL	en		nationalize
nacianigi	naci.0anigi.JUR_POL	de		einbürgern
nacianigi	naci.0anigi.JUR_POL	de		naturalisieren
naciano	naci.0ano	fr		ressortissant
naciano	naci.0ano	fr	national (subst.)	national
naciano	naci.0ano	en		national
naciano	naci.0ano.BIB	fr		ressortissant
naciano	naci.0ano.BIB	fr	national (subst.)	national
naciano	naci.0ano.BIB	en		national
naciano	naci.0ano.BIB	fr	gentil (non-juif)	gentil
naciano	naci.0ano.BIB	de		Nichtjude
naciano	naci.0ano.etnano	fr		ressortissant
naciano	naci.0ano.etnano	fr	national (subst.)	national
naciano	naci.0ano.etnano	en		national
naciano	naci.0ano.etnano	de		Angehöriger einer Nationalität
naciano	naci.0ano.sxtatano	fr		ressortissant
naciano	naci.0ano.sxtatano	fr	national (subst.)	national
naciano	naci.0ano.sxtatano	en		national
naciano	naci.0ano.sxtatano	de		Staatsangehöriger
nacieco	naci.0eco	fr		nationalité
nacieco	naci.0eco	en		nationality
nacieco	naci.0eco	de		Nationalität
nacieco	naci.0eco.etno	fr		nationalité
nacieco	naci.0eco.etno	en		nationality
nacieco	naci.0eco.etno	de		Nationalität
nacieco	naci.0eco.propra	fr		nationalité
nacieco	naci.0eco.propra	en		nationality
nacieco	naci.0eco.propra	de		Nationalität
nacianismo	naci.0ismo	en		nationalism
naciismo	naci.0ismo	en		nationalism
nacianismo	naci.0ismo.LIN	en		nationalism
naciismo	naci.0ismo.LIN	en		nationalism
nacianismo	naci.0ismo.LIN	fr		idiotisme
naciismo	naci.0ismo.LIN	fr		idiotisme
nacianismo	naci.0ismo.LIN	de	nationaler Sprachidiotismus	Sprachidiotismus
naciismo	naci.0ismo.LIN	de	nationaler Sprachidiotismus	Sprachidiotismus
nacianismo	naci.0ismo.POL	en		nationalism
naciismo	naci.0ismo.POL	en		nationalism
nacianismo	naci.0ismo.POL	fr		nationalisme
naciismo	naci.0ismo.POL	fr		nationalisme
nacianismo	naci.0ismo.POL	de		Nationalismus
naciismo	naci.0ismo.POL	de		Nationalismus
nacianisto	naci.0isto	fr		nationaliste
naciisto	naci.0isto	fr		nationaliste
nacianisto	naci.0isto	en		nationalist
naciisto	naci.0isto	en		nationalist
nacianisto	naci.0isto	de		Nationalist
naciisto	naci.0isto	de		Nationalist
nacianisto	naci.0isto.POL	fr		nationaliste
naciisto	naci.0isto.POL	fr		nationaliste
nacianisto	naci.0isto.POL	en		nationalist
naciisto	naci.0isto.POL	en		nationalist
nacianisto	naci.0isto.POL	de		Nationalist
naciisto	naci.0isto.POL	de		Nationalist
nacio	naci.0o	fr		nation
nacio	naci.0o	en		nation
nacio	naci.0o.popolo	fr		nation
nacio	naci.0o.popolo	en		nation
nacio	naci.0o.popolo	de		Nation
nacio	naci.0o.regno	fr		nation
nacio	naci.0o.regno	en		nation
nacio	naci.0o.regno	de		Staatsvolk
nacio	naci.0o.suvereno	fr		nation
nacio	naci.0o.suvereno	en		nation
nacio	naci.0o.suvereno	de		Volk
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	fr		ONU
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	fr	Organisation des Nations Unies	Nations
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	en		UN
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	en		UNO
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	en	United Nations	Nations
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	en	United Nations Organisation	Nations
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	de		UN
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj	de	Vereinte Nationen	Nationen
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	fr		ONU
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	fr	Organisation des Nations Unies	Nations
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	en		UN
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	en		UNO
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	en	United Nations	Nations
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	en	United Nations Organisation	Nations
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	de		UN
Unuiĝintaj Nacioj	naci.Unuigxintaj_0oj.POL	de	Vereinte Nationen	Nationen
alinaciano	naci.ali0ano	de	Angehöriger eines anderen Volkes	Volkes
internacia	naci.inter0a	fr		international
internacia	naci.inter0a	en		international
internacia	naci.inter0a.prop	fr		international
internacia	naci.inter0a.prop	en		international
internacia	naci.inter0a.prop	de		multinational
internacia	naci.inter0a.sxtat	fr		international
internacia	naci.inter0a.sxtat	en		international
internacia	naci.inter0a.sxtat	de		international
internaciismo	naci.inter0ismo	NULL	NULL	NULL
internaciismo	naci.inter0ismo.JUR	en		internationalism
internaciismo	naci.inter0ismo.JUR	de		Internationalismus
internaciismo	naci.inter0ismo.JUR	fr		internationalisme
internaciismo	naci.inter0ismo.LIN	NULL	NULL	NULL
internaciismo	naci.inter0ismo.POL	NULL	NULL	NULL
samnaciano	naci.sam0ano	fr	compatriote (de même nation)	compatriote
samnaciano	naci.sam0ano.KOMUNE	fr	compatriote (de même nation)	compatriote
sennaciismo	naci.sen0ismo	fr	cosmopolitisme (politique)	cosmopolitisme
sennaciismo	naci.sen0ismo	fr		anationalisme
sennaciismo	naci.sen0ismo	en		anationalism
sennaciismo	naci.sen0ismo	de		Weltbürgertum
sennaciismo	naci.sen0ismo	de	Doktrin der Nationslosigkeit	Nationslosigkeit
sennaciismo	naci.sen0ismo.POL	fr	cosmopolitisme (politique)	cosmopolitisme
sennaciismo	naci.sen0ismo.POL	fr		anationalisme
sennaciismo	naci.sen0ismo.POL	en		anationalism
sennaciismo	naci.sen0ismo.POL	de		Weltbürgertum
sennaciismo	naci.sen0ismo.POL	de	Doktrin der Nationslosigkeit	Nationslosigkeit
nacionalismo	nacion.0o	en		nationalism
nacionalismo	nacion.0o	de		Nationalismus
nacionalismo	nacion.0o	fr		nationalisme
nacionalismo	nacion.0o.naciismo	de		Nationalismus
nacionalismo	nacion.0o.naciismo	fr		nationalisme
nacionalismo	nacion.0o.naciismo	en		nationalism
nadiro	nadir.0o	NULL	NULL	NULL
nadiro	nadir.0o.AST	fr		nadir
nadiro	nadir.0o.AST	en		nadir
nadiro	nadir.0o.AST	de		Nullpunkt
nadiro	nadir.0o.AST	de		Fußpunkt
nadiro	nadir.0o.AST	de		Nadir
nadiro	nadir.0o.FIG	fr	point le plus bas	plus bas
nadiro	nadir.0o.FIG	de		Tiefpunkt
nadlo	nadl.0o	fr	aiguille (sauf pour coudre)	aiguille
nadlo	nadl.0o	en		pointer
nadlo	nadl.0o	en		hand
nadlo	nadl.0o	en		indicator
nadlo	nadl.0o	en		needle
nadlo	nadl.0o	de		Nadel
nafto	naft.0o	fr		pétrole brut
nafto	naft.0o	fr		naphte
nafto	naft.0o	fr	brut (pétrole)	brut
nafto	naft.0o	de		Rohöl
nafto	naft.0o	en		crude oil
nafto	naft.0o	de		Erdöl
nafto	naft.0o	en		oil
nafto	naft.0o.MIN	fr		pétrole brut
nafto	naft.0o.MIN	fr		naphte
nafto	naft.0o.MIN	fr	brut (pétrole)	brut
nafto	naft.0o.MIN	de		Rohöl
nafto	naft.0o.MIN	en		crude oil
nafto	naft.0o.MIN	de		Erdöl
nafto	naft.0o.MIN	en		oil
naftoputo	naft.0oputo	fr		puits de pétrole
naftoputo	naft.0oputo	en	oil well	well
naftoputo	naft.0oputo	de		Ölquelle
naftoputo	naft.0oputo.TEK	fr		puits de pétrole
naftoputo	naft.0oputo.TEK	en	oil well	well
naftoputo	naft.0oputo.TEK	de		Ölquelle
naftoŝipo	naft.0osxipo	de		Öltanker
naftoŝipo	naft.0osxipo	fr		pétrolier
naftoŝipo	naft.0osxipo	en	oil tanker	tanker
naftoŝipo	naft.0osxipo	de		Tanker
naftalino	naftal.0o	fr		naphtaline
naftalino	naftal.0o	en		naphthalene
naftalino	naftal.0o	de		Naphthalin
naftalino	naftal.0o.KEM	fr		naphtaline
naftalino	naftal.0o.KEM	en		naphthalene
naftalino	naftal.0o.KEM	de		Naphthalin
naftolo	naftol.0o	fr		naphtol
naftolo	naftol.0o	en		naphthol
naftolo	naftol.0o	de		Naphthol
Nagalando	naga.0lando	fr		Nagaland
Nagalando	naga.0lando.GEOG	fr		Nagaland
nagao	naga.0o	fr		naga
nagao	naga.0o.ETN	fr		naga
Nagasako	nagasak.0o	NULL	NULL	NULL
Nagasako	nagasak.0o.havenurbo	fr		Nagasaki
Nagasako	nagasak.0o.havenurbo	en		Nagasaki
Nagasako	nagasak.0o.havenurbo	de		Nagasaki
Nagojo	nagoj.0o	fr		Nagoya
Nagojo	nagoj.0o	en		Nagoya
Nagojo	nagoj.0o	de		Nagoya
naĝejo	nagx.0ejo	fr		piscine
naĝejo	nagx.0ejo	de		Schwimmbad
naĝejo	nagx.0ejo.SPO	fr		piscine
naĝejo	nagx.0ejo.SPO	de		Schwimmbad
naĝi	nagx.0i	fr		nager
naĝi	nagx.0i	de		schwimmen
naĝi	nagx.0i.FIG_enesti	de		baden
naĝi	nagx.0i.FIG_enesti	de		schwimmen
naĝi	nagx.0i.FIG_enesti	fr		nager
naĝi	nagx.0i.FIG_enesti	de		schwimmen
naĝi	nagx.0i.FIG_sxvebi	de		schweifen
naĝi	nagx.0i.FIG_sxvebi	de		fließen
naĝi	nagx.0i.FIG_sxvebi	fr		nager
naĝi	nagx.0i.FIG_sxvebi	de		schwimmen
naĝi	nagx.0i.KOMUNE	de		treiben
naĝi	nagx.0i.KOMUNE	de		schwimmen
naĝi	nagx.0i.KOMUNE	de		treiben
naĝi	nagx.0i.KOMUNE	de		schwimmen
naĝi	nagx.0i.KOMUNE	en		swim
naĝi	nagx.0i.KOMUNE	de		schwimmen
naĝi	nagx.0i.KOMUNE	fr		nager
naĝi	nagx.0i.KOMUNE	de		schwimmen
naĝilo	nagx.0ilo	NULL	NULL	NULL
naĝilo	nagx.0ilo.SPO	fr		palme
naĝilo	nagx.0ilo.ZOO	en		fin
naĝilo	nagx.0ilo.ZOO	de		Flosse
naĝilo	nagx.0ilo.ZOO	fr		nageoire
ĉirkaŭnaĝi	nagx.cxirkaux0i	fr		contourner en nageant
ĉirkaŭnaĝi	nagx.cxirkaux0i	de		umschwimmen
ĉirkaŭnaĝi	nagx.cxirkaux0i.KOMUNE	fr		contourner en nageant
ĉirkaŭnaĝi	nagx.cxirkaux0i.KOMUNE	de		umschwimmen
elnaĝi	nagx.el0i	fr		émerger
elnaĝi	nagx.el0i	de		auftauchen
elnaĝi	nagx.el0i.KOMUNE	fr		émerger
elnaĝi	nagx.el0i.KOMUNE	de		auftauchen
subnaĝi	nagx.sub0i	fr		plonger
subnaĝi	nagx.sub0i	en		dive
subnaĝi	nagx.sub0i	de		abtauchen
subnaĝi	nagx.sub0i.subsurface	fr		plonger
subnaĝi	nagx.sub0i.subsurface	en		dive
subnaĝi	nagx.sub0i.subsurface	de		abtauchen
naiva	naiv.0a	NULL	NULL	NULL
naiva	naiv.0a.PSI	de		töricht
naiva	naiv.0a.PSI	de		harmlos
naiva	naiv.0a.PSI	de		blauäugig
naiva	naiv.0a.PSI	de		einfältig
naiva	naiv.0a.PSI	de		naiv
naiva	naiv.0a.PSI	de		unschuldig
naiva	naiv.0a.PSI	de		unbefangen
naiva	naiv.0a.PSI	fr	simple (naïf)	simple
naiva	naiv.0a.PSI	fr		naïf
naiva	naiv.0a.PSI	fr		ingénu
naiva	naiv.0a.PSI	en		unsophisticated
naiva	naiv.0a.PSI	en		unaffected
naiva	naiv.0a.PSI	en		simple
naiva	naiv.0a.PSI	en		natural
naiva	naiv.0a.PSI	en		innocent
naiva	naiv.0a.PSI	en		ingenuous
naiva	naiv.0a.PSI	en		artless
naiva	naiv.0a.PSI	en		naive
naiva	naiv.0a.PSI	de		ursprünglich
naiva	naiv.0a.PSI	de	kindlich (naiv)	kindlich
naive	naiv.0e	NULL	NULL	NULL
naive	naiv.0e.PSI	NULL	NULL	NULL
naiveco	naiv.0eco	de		Unschuld
naiveco	naiv.0eco	de		Torheit
naiveco	naiv.0eco	de		Einfalt
naiveco	naiv.0eco	de		Blauäugikeit
naiveco	naiv.0eco	de		Naivität
naivega	naiv.0ega	en		silly
naivega	naiv.0ega	en		green
naivega	naiv.0ega	de		ziemlich naiv
naivega	naiv.0ega	de		leichtgläubig
naivega	naiv.0ega	de		einfältig
naivega	naiv.0ega	fr		niais
naivega	naiv.0ega	fr		crédule
naivega	naiv.0ega.PSI	en		silly
naivega	naiv.0ega.PSI	en		green
naivega	naiv.0ega.PSI	de		ziemlich naiv
naivega	naiv.0ega.PSI	de		leichtgläubig
naivega	naiv.0ega.PSI	de		einfältig
naivega	naiv.0ega.PSI	fr		niais
naivega	naiv.0ega.PSI	fr		crédule
naivi	naiv.0i	fr	être naïf	naïf
naivi	naiv.0i	en		to be naive
naivi	naiv.0i.PSI	fr	être naïf	naïf
naivi	naiv.0i.PSI	en		to be naive
naivismo	naiv.0ismo	fr	art naïf	naïf
naivismo	naiv.0ismo	en		naivism
naivismo	naiv.0ismo	de	naive Kunst	Kunst
naivismo	naiv.0ismo.BELA	fr	art naïf	naïf
naivismo	naiv.0ismo.BELA	en		naivism
naivismo	naiv.0ismo.BELA	de	naive Kunst	Kunst
naivulo	naiv.0ulo	fr	bêta (subst.)	bêta
naivulo	naiv.0ulo	fr	benêt (subst.)	benêt
naivulo	naiv.0ulo	en		ingenue
naivulo	naiv.0ulo	de		Einfaltspinsel
naivulo	naiv.0ulo	en		gullible person
naivulo	naiv.0ulo	de		Simplizissimus
naivulo	naiv.0ulo	de		Tor
naivulo	naiv.0ulo.PSI	fr	bêta (subst.)	bêta
naivulo	naiv.0ulo.PSI	fr	benêt (subst.)	benêt
naivulo	naiv.0ulo.PSI	en		ingenue
naivulo	naiv.0ulo.PSI	de		Einfaltspinsel
naivulo	naiv.0ulo.PSI	en		gullible person
naivulo	naiv.0ulo.PSI	de		Simplizissimus
naivulo	naiv.0ulo.PSI	de		Tor
najado	najad.0o	fr		naïade
najado	najad.0o	en		water nymph
najado	najad.0o	en		naiad
najado	najad.0o	de		Flussnymphe
najado	najad.0o	de		Quellnymphe
najado	najad.0o	de		Najade
najbara	najbar.0a	de		nachbarschaftlich
najbara	najbar.0a	fr	voisin (adj.)	voisin
najbara	najbar.0a	de		benachbart
najbara	najbar.0a	en		adjacent
najbara	najbar.0a	en		adjoining
najbara	najbar.0a	en		neighbouring
najbara	najbar.0a	en		neighboring
najbara	najbar.0a	de		angrenzend
najbara	najbar.0a	de		Nachbar-
najbara	najbar.0a	en		adjacent
najbara	najbar.0a	en		adjoining
najbara	najbar.0a	en		neighbouring
najbara	najbar.0a	en		neighboring
najbara	najbar.0a	de		Nachbarschafts-
najbara	najbar.0a.MAT	de		nachbarschaftlich
najbara	najbar.0a.MAT	fr	voisin (adj.)	voisin
najbara	najbar.0a.MAT	de		benachbart
najbara	najbar.0a.MAT	en		adjacent
najbara	najbar.0a.MAT	en		adjoining
najbara	najbar.0a.MAT	en		neighbouring
najbara	najbar.0a.MAT	en		neighboring
najbara	najbar.0a.MAT	de		angrenzend
najbara	najbar.0a.MAT	de		Nachbar-
najbara	najbar.0a.MAT	en		adjacent
najbara	najbar.0a.MAT	en		adjoining
najbara	najbar.0a.MAT	en		neighbouring
najbara	najbar.0a.MAT	en		neighboring
najbara	najbar.0a.MAT	de		Nachbarschafts-
najbaraĵo	najbar.0ajxo	fr		voisinage
najbaraĵo	najbar.0ajxo	en		surroundings
najbaraĵo	najbar.0ajxo	en		vicinity
najbaraĵo	najbar.0ajxo	en		neighbourhood
najbaraĵo	najbar.0ajxo	en		neighborhood
najbaraĵo	najbar.0ajxo	de	Nähe (Nachbarschaft)	Nähe
najbaraĵo	najbar.0ajxo	de		Nachbarschaft
najbare kun	najbar.0ede	de	gleich neben	neben
najbare de	najbar.0ede	en		next to
najbare de	najbar.0ede	de	gleich neben	neben
najbare kun	najbar.0ede	en		adjacent to
najbare kun	najbar.0ede	de	in unmittelbarer Nachbarschaft	Nachbarschaft
najbare de	najbar.0ede	en		adjacent to
najbare de	najbar.0ede	de	in unmittelbarer Nachbarschaft	Nachbarschaft
najbare kun	najbar.0ede	de	in Nachbarschaft zu	Nachbarschaft
najbare de	najbar.0ede	de	in Nachbarschaft zu	Nachbarschaft
najbare kun	najbar.0ede	fr		au voisinage de
najbare kun	najbar.0ede	de		nahebei
najbare de	najbar.0ede	fr		au voisinage de
najbare de	najbar.0ede	de		nahebei
najbare kun	najbar.0ede	en		next to
najbaro	najbar.0o	fr	voisin (subst.)	voisin
najbaro	najbar.0o	en		near dweller
najbaro	najbar.0o	en		neighbour
najbaro	najbar.0o	en		neighbor
najbaro	najbar.0o	de		Nachbar
najli	najl.0i	fr		clouer
najli	najl.0i	en		to nail
najli	najl.0i	de		nageln
najlo	najl.0o	fr		clou
najlo	najl.0o	en		nail
najlo	najl.0o	de		Nagel
alnajli	najl.al0i	fr	clouer (fig.)	clouer
alnajli	najl.al0i	en		to pin
alnajli	najl.al0i	de		annageln
alnajli	najl.al0i.alfiksi	fr	clouer (fig.)	clouer
alnajli	najl.al0i.alfiksi	en		to pin
alnajli	najl.al0i.alfiksi	de		annageln
lignonajlo	najl.ligno0o	fr		cheville
lignonajlo	najl.ligno0o	en		trenail
lignonajlo	najl.ligno0o	en		dowel
lignonajlo	najl.ligno0o	en		pin
lignonajlo	najl.ligno0o	en		peg
lignonajlo	najl.ligno0o	de		Holzstift
Najrobo	najrobi.0o	en		Nairobi
Najrobio	najrobi.0o	en		Nairobi
Najrobo	najrobi.0o	de		Nairobi
Najrobio	najrobi.0o	de		Nairobi
Najrobo	najrobi.0o	fr		Nairobi
Najrobio	najrobi.0o	fr		Nairobi
najtingalo	najtin.0o	fr		rossignol
najtingalo	najtin.0o	en		nightingale
najtingalo	najtin.0o	de		Nachtigall
Namibio	namibi.N0o	fr		République de Namibie
Namibio	namibi.N0o	fr		Namibie
Namibio	namibi.N0o	en		Namibia
Namibio	namibi.N0o	de		Namibia
Namibio	namibi.N0o.GEOG	fr		République de Namibie
Namibio	namibi.N0o.GEOG	fr		Namibie
Namibio	namibi.N0o.GEOG	en		Namibia
Namibio	namibi.N0o.GEOG	de		Namibia
Namuro	namur.N0o	de		Namur
Namuro	namur.N0o	fr		Namur
Namuro	namur.N0o.prov	de		Namur
Namuro	namur.N0o.prov	fr		Namur
Namuro	namur.N0o.urb	de		Namur
Namuro	namur.N0o.urb	fr		Namur
nana	nan.0a	fr	nain (adj.)	nain
nana	nan.0a.MED	fr	nain (adj.)	nain
nano	nan.0o	fr	nain (subst.)	nain
nano	nan.0o	en		little person
nano	nan.0o	en		midget
nano	nan.0o	en		dwarf
nano	nan.0o	de		Zwerg
nano	nan.0o.MED	en		little person
nano	nan.0o.MED	en		midget
nano	nan.0o.MED	fr	nain (subst.)	nain
nano	nan.0o.MED	en		dwarf
nano	nan.0o.MED	de		Zwerg
nandino	nandin.0o	fr	nandina (bot.)	nandina
nandino	nandin.0o	de		Nandine
nandino	nandin.0o	de		Himmelsbambus
nandino	nandin.0o.BOT	fr	nandina (bot.)	nandina
nandino	nandin.0o.BOT	de		Nandine
nandino	nandin.0o.BOT	de		Himmelsbambus
nankeno	nanken.0o	fr		nankin
nankeno	nanken.0o	en		nankeen
nankeno	nanken.0o	de		Nanking
Nankino	nankin.0o	NULL	NULL	NULL
nano-	nano.0	fr		nano-
nano-	nano.0	en		nano-
nano-	nano.0	de		Nano-
nano-	nano.0.MEZ	fr		nano-
nano-	nano.0.MEZ	en		nano-
nano-	nano.0.MEZ	de		Nano-
nano-	nano.0.TEK	fr		nano-
nano-	nano.0.TEK	en		nano-
nano-	nano.0.TEK	de		Nano-
Nanto	nant.0o	fr		Nantes
Nanto	nant.0o	en		Nantes
Nanto	nant.0o	de		Nantes
napo	nap.0o	fr		navet
napo	nap.0o	en		canola
napo	nap.0o	en		rapeseed
napo	nap.0o	en		rape
napo	nap.0o	de		Kohlrübe
napo	nap.0o	de		Steckrübe
napokapa	nap.0okapa	en		dumb
napokapa	nap.0okapa	de		bekloppt
napokapa	nap.0okapa	de		bescheuert
napokapa	nap.0okapa	de	beschränkt (doof)	beschränkt
napokapa	nap.0okapa	de		engstirnig
napalmo	napalm.0o	fr		napalm
napalmo	napalm.0o	en		napalm
napalmo	napalm.0o	de		Napalm
napalmo	napalm.0o.KEM	fr		napalm
napalmo	napalm.0o.KEM	en		napalm
napalmo	napalm.0o.KEM	de		Napalm
Napolo	napol.0o	de		Neapel
Napoleono	napoleon.0o	fr		Napoléon
Napoleono	napoleon.0o	en		Napoleon
Napoleono	napoleon.0o	de		Napoleon
narciso	narcis.0o	fr		narcisse
narciso	narcis.0o	en		daffodil
narciso	narcis.0o	en		narcissus
narciso	narcis.0o	de		Narzisse
narciso	narcis.0o.BOT	fr		narcisse
narciso	narcis.0o.BOT	en		daffodil
narciso	narcis.0o.BOT	en		narcissus
narciso	narcis.0o.BOT	de		Narzisse
narcisismo	narcis1.0ismo	fr		narcissisme
narcisismo	narcis1.0ismo	en		narcissism
narcisismo	narcis1.0ismo.PSI	fr		narcissisme
narcisismo	narcis1.0ismo.PSI	en		narcissism
Narciso	narcis1.0o	fr	Narcisse (nom)	Narcisse
Narciso	narcis1.0o	en		Narcissus
Narciso	narcis1.0o.MIT	fr	Narcisse (nom)	Narcisse
Narciso	narcis1.0o.MIT	en		Narcissus
Narciso	narcis1.0o.NOM	fr	Narcisse (nom)	Narcisse
Narciso	narcis1.0o.NOM	en		Narcissus
nardo	nard.0o	fr		Nardus
nardo	nard.0o	de		Borstgras
nargileo	nargile.0o	fr		narguilé
nargileo	nargile.0o	en		narghile
nargileo	nargile.0o	en		hookah
nargileo	nargile.0o	en		hooka
nargileo	nargile.0o	en		water pipe
nargileo	nargile.0o	de		Shisha
nargileo	nargile.0o	de		Wasserpfeife
nargileo	nargile.0o.FUM	en		narghile
nargileo	nargile.0o.FUM	en		hookah
nargileo	nargile.0o.FUM	en		hooka
nargileo	nargile.0o.FUM	en		water pipe
nargileo	nargile.0o.FUM	de		Shisha
nargileo	nargile.0o.FUM	de		Wasserpfeife
nargileo	nargile.0o.FUM	fr		narguilé
narkotilo	narkot.0ajxo	fr	narcotique (subst.)	narcotique
narkotaĵo	narkot.0ajxo	fr	narcotique (subst.)	narcotique
narkotilo	narkot.0ajxo	fr	drogue (narcotique)	drogue
narkotaĵo	narkot.0ajxo	fr	drogue (narcotique)	drogue
narkotilo	narkot.0ajxo	en		narcotic
narkotaĵo	narkot.0ajxo	en		narcotic
narkotilo	narkot.0ajxo	de		Schlafmittel
narkotaĵo	narkot.0ajxo	de		Schlafmittel
narkotilo	narkot.0ajxo	de		Betäubungsmittel
narkotaĵo	narkot.0ajxo	de		Betäubungsmittel
narkotilo	narkot.0ajxo	de		Narkotikum
narkotaĵo	narkot.0ajxo	de		Narkotikum
narkoti	narkot.0i	de		betäuben
narkoti	narkot.0i	de		narkotisieren
narkoti	narkot.0i	fr	endormir (par narcotique)	endormir
narkoti	narkot.0i	en		narcotize
narkoti	narkot.0i	de		narkotisieren
narkotaĵemulo	narkot.0ulo	fr		toxicomane
narkotulo	narkot.0ulo	fr		toxicomane
narkotaĵemulo	narkot.0ulo	fr	drogué (subst.)	drogué
narkotulo	narkot.0ulo	fr	drogué (subst.)	drogué
narkotaĵemulo	narkot.0ulo	en		drug addict
narkotulo	narkot.0ulo	en		drug addict
narkotaĵemulo	narkot.0ulo	de		Rauschgiftsüchtiger
narkotulo	narkot.0ulo	de		Rauschgiftsüchtiger
narkotaĵemulo	narkot.0ulo	de		Drogensüchtiger
narkotulo	narkot.0ulo	de		Drogensüchtiger
narkotiko	narkot1.0o	de		Betäubungsmittel
narkotiko	narkot1.0o	de		Narkotikum
narkotiko	narkot1.0o	fr	narcotique (subst.)	narcotique
narkotiko	narkot1.0o	en		narcotic
narkotiko	narkot1.0o	de		Schlafmittel
narkotiko	narkot1.0o.MED	de		Betäubungsmittel
narkotiko	narkot1.0o.MED	de		Narkotikum
narkotiko	narkot1.0o.MED	fr	narcotique (subst.)	narcotique
narkotiko	narkot1.0o.MED	en		narcotic
narkotiko	narkot1.0o.MED	de		Schlafmittel
narvalo	narval.0o	fr		narval
narvalo	narval.0o	en		narwhale
narvalo	narval.0o	en		narwhal
narvalo	narval.0o	de		Narwal
naso	nas.0o	fr		nasse
naso	nas.0o	en		hoop net
naso	nas.0o	en		crayfish net
naso	nas.0o	en		eel pot
naso	nas.0o	en		eel buck
naso	nas.0o	en		fishing basket
naso	nas.0o	en		eel trap
