huz;UV;huz
ĥameleon;JED;hxamel
kameleon;PVEF;hxamel
ĥamsin;PVEF;hxamsin
ĥan;PVEF;hxan
ĥaos;UV;hxaos
kaos;PVEF;hxaos
karadri;PVEF;hxarad
ĥeloni;PVEF;hxeloni
ĥemi;UV;hxemi
kemi;PVEF;hxemi
ĉil;JED;hxil
ĥimer;UV;hximer
kimer;PVEF;hximer
ĥin;JED;hxin
ĥirurgi;JED;hxirur
kirurgi;PVEF;hxirur
ĥirurg;JED;hxirurg
kirurg;PVEF;hxirurg
ĥoler;UV;hxoler
ĥoral;PVEF;hxoral
ĥore;PVEF;hxore
kore;PVEF;hxore
ial;UV;ial
iam;UV;iam
iber;PVEF;iber
ibis;UV;ibis
ide;JED;ide
ideal;JED;ideal
idealism;JED;ideal
ident;JED;ident
ideografi;JED;ideogr
ideologi;PVEF;ideolo
ideolog;PVEF;ideolog
idili;UV;idili
idiot;JED;idiot
idiotism;PVEF;idioti
idol;UV;idol
iel;UV;iel
ies;UV;ies
ignam;JED;ignam
igvan;PVEF;igvan
iĥtiokol;UV;ihxtio
ikon;PVEF;ikon
iksod;PVEF;iksod
ikter;PVEF;ikter
ile;PVEF;ile
ileks;JED;ileks
ili;UV;ili
ilici;PVEF;ilici
ilium;PVEF;ilium
ilumin;UV;ilumin
ilustr;JED;ilustr
iluzi;JED;iluzi
imag;UV;imag
imaginar;PVEF;imagin
imit;UV;imit
imperativ;JED;impera
imperator;PVEF;imperator
imperfekt;JED;imperf
imperialism;JED;imperi2
impertinent;JED;impert
impet;PVEF;impet
implik;UV;implik
impon;JED;impon
import;JED;import
impost;JED;impost
impotent;JED;impote
impoz;PVEF;impoz
impregn;PVEF;impregn
impres;UV;impres
impresari;JED;impres1
improviz;JED;improv
impuls;JED;impuls
imun;JED;imun
inaŭgur;PVEF;inauxg
inaŭguraci;JED;inauxg1
incendi;PVEF;incend
incens;PVEF;incens
incid;PVEF;incid
incit;UV;incit
inciziv;PVEF;incizi
ind;UV;ind
indi;PVEF;indi
indiferent;UV;indife
indig;JED;indig
indign;UV;indign
indiĝen;JED;indigx
indikativ;JED;indika
indikator;PVEF;indika1
individu;JED;indivi
indukci;PVEF;indukci
indukt;PVEF;indukt
industri;UV;indust
inerci;PVEF;inerci
inert;JED;inert
infanteri;JED;infant
infarkt;PVEF;infarkt
infekt;UV;infekt
infer;UV;infer
infinit;PVEF;infini
infinitezim;PVEF;infini1
infinitiv;JED;infini2
inflam;PVEF;inflam
infleks;PVEF;inflek
influ;UV;influ
influenc;JED;influenc
inform;JED;inform
infuz;UV;infuz
infuzori;PVEF;infuzori
ing;UV;ing
ingven;UV;ingven
inĝenier;UV;ingxen
inhal;PVEF;inhal
iniciat;UV;inicia
iniciativ;JED;inicia1
iniciator;JED;inicia2
injekt;JED;injekt
injektor;PVEF;injekt1
ink;UV;ink
inkandesk;PVEF;inkand
inkluziv;PVEF;inkluz
inkognit;JED;inkogn
inkrust;PVEF;inkrus
inkub;JED;inkub
inkunabl;PVEF;inkunabl
inkvizici;JED;inkviz
inkvizitor;JED;inkviz1
inokul;UV;inokul
insekt;UV;insekt
insert;PVEF;insert
insid;UV;insid
insign;UV;insign
insist;JED;insist
inspekt;JED;inspek
inspektor;JED;inspek1
instal;JED;instal
instanc;JED;instan
instinkt;JED;instin
instituci;JED;instit
institut;UV;instit1
instru;UV;instru
instrukci;UV;instru1
instrumental;PVEF;instrumental
insult;UV;insult
int;UV;int
integr;PVEF;integr
integr;PVEF;integr1
integral;JED;integr2
inteligent;JED;inteli
intenc;UV;intenc
intendant;JED;intend
intens;JED;intens
inter;UV;inter
interfer;PVEF;interf
interjekci;UV;interj
intermit;UV;interm
intern;UV;intern
interpelaci;JED;interp
interpol;PVEF;interp1
interpunkci;UV;interp3
interval;PVEF;interv
intervju;JED;interv1
intest;UV;intest
intim;UV;intim
intonaci;PVEF;intonaci
intrig;UV;intrig
introspekt;PVEF;intros
intuici;PVEF;intuic
invad;JED;invad
invers;JED;invers
inversi;JED;invers1
invest;JED;invest
invest;JED;invest2
invit;UV;invit
involuci;PVEF;involu1
iom;UV;iom
ion;PVEF;ion
irid;JED;irid
iridi;PVEF;iridi
irigaci;PVEF;irigac
iris;JED;iris
irit;PVEF;irit
Irland;JED;irland
iskemi;PVEF;ishxemi
iski;PVEF;iski
iskiatik;PVEF;iskiat
islam;JED;islam
Island;JED;island
ism;PVEF;ism
Israel;UV;israel
istm;JED;istm
ital;JED;ital
iterbi;PVEF;iterbi
itri;PVEF;itri
izocel;PVEF;izocel
izomer;PVEF;izomer
izomorf;PVEF;izomor
izoterm;PVEF;izoter
izotrop;PVEF;izotro
Izrael;UV;izrael
hiacint;JED;jacint
jad;PVEF;jad
jaguar;JED;jaguar
jaĥt;JED;jahxt
jakt;PVEF;jahxt
jak;UV;jak
jakoben;PVEF;jakobe
jakobian;PVEF;jakobi1
jam;UV;jam
janiĉar;JED;janicx
januar;PVEF;januar
japan;PVEF;japan
jard;PVEF;jard
jard;PVEF;jard1
jasmen;UV;jasmen
jasp;PVEF;jasp
jaspis;PVEF;jasp
jen;UV;jen
Jesu;JED;jesu
jezuit;JED;jezuit
jod;JED;jod
jodoform;PVEF;jodofo
Johan;UV;johan
jon;PVEF;jon
jubile;JED;jubile
jud;JED;jud
judaism;JED;judais
jug;UV;jug
juk;UV;juk
juka;PVEF;juka
juli;PVEF;juli
Juli;UV;juli1
juni;PVEF;juni
juniper;UV;junipe
junk;JED;junk
junkr;PVEF;junkr
jur;PVEF;jur
jurisdikci;PVEF;jurisdikci
just;UV;just
jut;JED;jut
juvel;UV;juvel
ĵabot;PVEF;jxabot
ĵak;PVEF;jxak
ĵak;PVEF;jxak1
ĵaket;JED;jxaket
ĵaluz;UV;jxaluz
ĵaluzi;PVEF;jxaluzi
ĵele;PVEF;jxele
ĵerz;PVEF;jxerz
ĵet;UV;jxet
ĵeton;PVEF;jxeton
ĵib;PVEF;jxib
ĵoke;JED;jxoke
ĵongl;UV;jxongl
ĵur;UV;jxur
ĵuras;PVEF;jxuras
ĵurnalistik;PVEF;jxurnalistik
ĵus;UV;jxus
kab;PVEF;kab
kaban;JED;kaban
kabl;JED;kabl
kablogram;PVEF;kablogram
kabriolet;JED;kabrio
kaĉalot;PVEF;kacxal
kadavr;JED;kadavr
kadenc;JED;kadenc
kadet;JED;kadet
kadi;PVEF;kadi
kadmi;JED;kadmi
kadr;UV;kadr
kadrat;PVEF;kadrat
kaduk;UV;kaduk
kaf;UV;kaf
kafein;PVEF;kafein
kaftan;JED;kaftan
kaĝ;UV;kagx
kahel;UV;kahel
kaik;PVEF;kaik
kaj;UV;kaj
kaj;UV;kaj1
kajak;PVEF;kajak
kajer;UV;kajer
kajt;PVEF;kajt
kajut;UV;kajut
kaka;JED;kaka
kakatu;JED;kakatu
kakofoni;PVEF;kakofoni
kakt;JED;kakt
kal;UV;kal
kalabas;PVEF;kalabas
kalambak;PVEF;kalambak
kalandr;JED;kaland
kalandr;JED;kaland3
kalcedon;PVEF;kalcedon
kalcedoni;PVEF;kalcedon
kalci;JED;kalci
kalcin;PVEF;kalcin
kaldron;UV;kaldro
kalejdoskop;JED;kalejd
kalembur;PVEF;kalembur
kalend;PVEF;kalend
kalendul;JED;kalend2
kaleŝ;UV;kalesx
kalfatr;UV;kalfat
kali;JED;kali
kalif;JED;kalif
kaligraf;PVEF;kaligraf
kaligrafi;PVEF;kaligrafi
kalik;UV;kalik
kalikot;UV;kaliko
kalistef;PVEF;kalist
kalkan;UV;kalkan
kalkane;PVEF;kalkan1
kalmuk;PVEF;kalmuk
kalomel;JED;kalome
kalori;PVEF;kalori
kalpak;PVEF;kalpak
kalson;UV;kalson
kalt;PVEF;kalt
kalv;PVEF;kalv
kamarad;JED;kamara
kambi;UV;kambi
kambri;PVEF;kambri
kame;JED;kame
kamel;UV;kamel
kameli;JED;kameli
kamen;UV;kamen
kamer;UV;kamer
kamerling;JED;kamerl
kamfor;UV;kamfor
kamizol;UV;kamizo
kamlot;UV;kamlot
kamomil;UV;kamomi
kampanil;PVEF;kampan1
kampanul;PVEF;kampan2
kampeĉ;PVEF;kampec
kan;UV;kan
kanab;UV;kanab
Kanad;JED;kanad
kanajl;UV;kanajl
kanal;JED;kanal
kanaliz;JED;kanali
kanap;UV;kanap
kanari;UV;kanari
kancelari;UV;kancel
kancelier;UV;kancel1
kancer;PVEF;kancer
kandel;UV;kandel
kandelabr;JED;kandel1
kandidat;JED;kandid
kanel;JED;kanel
kanguru;PVEF;kangur
kanibal;JED;kaniba
kanin;PVEF;kanin
kanistr;PVEF;kanistr
kanjon;PVEF;kanjon
kankr;UV;kankr
kanon;JED;kanon
kanon;JED;kanon1
kanon;JED;kanon2
kanoniz;PVEF;kanoni1
kanot;JED;kanot
kantarel;PVEF;kantar
kantarid;UV;kantar1
kantik;PVEF;kantik
kantilen;PVEF;kantilen
kantilevr;PVEF;kantilevr
kantin;JED;kantin
kanton;JED;kanton
kantonment;PVEF;kanton1
kantor;UV;kantor
kanul;PVEF;kanul
kanvas;UV;kanvas
kap;UV;kap
kap;UV;kap2
kapabl;UV;kapabl
kapacit;PVEF;kapaci
kapel;UV;kapel
kaper;JED;kaper
kapilar;PVEF;kapila
kapital;JED;kapita
kapitan;UV;kapita1
kapitel;UV;kapite
kapitul;PVEF;kapitul
kapitul;PVEF;kapitul1
kapok;PVEF;kapok
kapor;UV;kapor
kaporal;JED;kapora
kapot;UV;kapot
kapr;UV;kapr
kapreol;UV;kapreo
kapric;UV;kapric
kaprifoliac;PVEF;kaprif1
kaprimulg;PVEF;kaprim
kapriol;JED;kaprio
kapstan;JED;kapsta
kapsul;UV;kapsul
kapt;UV;kapt
kapuĉ;UV;kapucx
kapus;PVEF;kapus
karab;PVEF;karab1
karaben;UV;karabe
karabinjer;PVEF;karabinjer
karaf;UV;karaf
karakol;PVEF;karako
karakter;UV;karakt
karakteriz;JED;karakt1
karakteristik;PVEF;karakt2
karapac;PVEF;karapa
karas;UV;karas
karat;JED;karat
karavan;JED;karava
karavel;PVEF;karavel
karb;UV;karb
karbid;PVEF;karbid
karbol;JED;karbol
karbon;PVEF;karbon
karbonat;PVEF;karbonat
karbunkl;PVEF;karbun
karbunkol;JED;karbun1
karburator;PVEF;karburator
karcer;JED;karcer
kardamin;PVEF;kardam
kardamom;PVEF;kardamom
kardan;PVEF;kardan
kardel;UV;kardel
kardi;PVEF;kardi
kardinal;JED;kardin
kardioid;PVEF;kardio
kare;PVEF;kare
karg;PVEF;karg
kari;PVEF;kari
kariatid;PVEF;kariatid
karier;JED;karier
karik;PVEF;karik
karikatur;JED;karika
kariofil;UV;kariof
karlin;PVEF;karlin
karmezin;JED;karmez
karmin;UV;karmin
karn;JED;karn
karnaval;UV;karnav
karo;UV;karo
karob;UV;karob
karol;PVEF;karol
karot;UV;karot
karp;UV;karp
Karpat;JED;karpat
karpe;PVEF;karpe
karpel;PVEF;karpel
karpen;UV;karpen
kartilag;UV;kartil
kartoĉ;UV;kartoc
kartografi;JED;kartog
kartograf;PVEF;kartograf
karton;UV;karton
karunkl;PVEF;karunkl
karusel;UV;karuse
karvi;PVEF;karvi
kas;UV;kas
kasaci;JED;kasaci
kaserol;UV;kasero
kasi;PVEF;kasi
kask;UV;kask
kaskad;JED;kaskad
kast;JED;kast
kastanjet;PVEF;kastan
kastel;UV;kastel
kastor;UV;kastor
kasuar;PVEF;kasuar
kaŝ;UV;kasx
kaŝtan;UV;kasxta
kat;UV;kat
kataklism;PVEF;katakl
katakomb;JED;katako
katalepsi;JED;katale
kataliz;PVEF;kataliz
katalog;JED;katalo
katalun;PVEF;katalun
katamaran;PVEF;katamaran
katapult;PVEF;katapult
katar;UV;katar2
katarakt;UV;katara
katarakt;UV;katarakt
katastrof;JED;katast
katastr;JED;katastr
kadastr;PVEF;katastr
katedr;JED;katedr
katedral;JED;katedr1
kategori;JED;katego1
kateĥism;JED;katehx
katekism;PVEF;katehx
kateĥist;JED;katehx1
katekiz;PVEF;katehx2
katen;UV;katen
katet;PVEF;katet
kateter;PVEF;kateter
katolik;JED;katoli
kaŭci;JED;kauxci
kaŭĉuk;JED;kauxcx
kaŭr;JED;kauxr
kaŭstik;PVEF;kauxst
kaŭteriz;UV;kauxte
kaŭz;UV;kauxz
kavaleri;JED;kavale
kavalir;UV;kavali
kavalkad;JED;kavalk
kavern;UV;kavern
kaviar;UV;kaviar
kaz;UV;kaz
kazak;PVEF;kazak
kaze;UV;kaze
kazein;JED;kazein
kazemat;JED;kazema
kazern;JED;kazern
kazin;JED;kazin
kazuist;PVEF;kazuis
kazuistik;PVEF;kazuis1
kefir;PVEF;kefir
kegl;UV;kegl
ĥejrant;PVEF;keiran
kel;UV;kel
kelidoni;PVEF;kelido
kelk;UV;kelk
kelner;UV;kelner
kelt;PVEF;kelt
ken;UV;ken
kenopodi;PVEF;kenopodi
kepr;PVEF;kepr
ker;UV;ker
kermes;PVEF;kermes
kerub;UV;kerub
kest;UV;kest
keton;PVEF;keton
kia;UV;kia
kies;UV;kies
kiker;PVEF;kiker
kil;UV;kil1
kilogram;JED;kilogr
kilometr;JED;kilome
kilovat;PVEF;kilova
kimr;PVEF;kimr
kin;PVEF;kin
kin;PVEF;kin1
kinematik;PVEF;kinema
kinematograf;JED;kinema1
kinin;JED;kinin
kinkon;PVEF;kinkon
kinkonin;PVEF;kinkon1
kio;UV;kio
kiosk;PVEF;kiosk
kiras;UV;kiras
kirk;PVEF;kirk
kirl;JED;kirl
kirŝ;JED;kirsx
kis;UV;kis
kist;PVEF;kist
cist;PVEF;kist
kitel;UV;kitel
klaft;UV;klaft
klak;PVEF;klak
klan;PVEF;klan
klap;UV;klap
klarion;PVEF;klario
klarnet;UV;klarne
klasik;JED;klasik
klaŭn;PVEF;klauxn
klaŭz;PVEF;klauxz
klav;UV;klav
klavikl;PVEF;klavik
klavikord;PVEF;klavikord
kle;PVEF;kle
klef;PVEF;kle
klem;PVEF;klem
klemat;JED;klemat
klepsidr;PVEF;klepsidr
klerik;JED;klerik
klerikal;PVEF;klerik1
klient;JED;klient
klif;PVEF;klif
klik;PVEF;klik
klik;PVEF;klik1
klimaks;PVEF;klimaks
klimat;UV;klimat
klimatologi;PVEF;klimatologi
klin;UV;klin
kling;JED;kling
klinik;JED;klinik
klister;UV;kliste
kliŝ;JED;klisx
klitor;PVEF;klitor
kliv;PVEF;kliv
kloak;JED;kloak
klor;JED;klor
klorid;PVEF;klorid
klorofil;PVEF;klorof
kloroform;PVEF;klorof1
kloroz;JED;kloroz
klostr;PVEF;klostr
klaŭstr;PVEF;klostr
kloŝ;UV;klosx
klozet;PVEF;klozet
klub;UV;klub
klupe;PVEF;klupe
klus;PVEF;klus
kluz;UV;kluz
knal;PVEF;knal
knar;PVEF;knar
kned;UV;kned
knot;PVEF;knot
knut;JED;knut
koagul;PVEF;koagul
koaks;UV;koaks
koan;PVEF;koan
kobaj;PVEF;kobaj
kobalt;UV;kobalt
kobold;UV;kobold
kobr;PVEF;kobr
koĉenil;UV;kocxen
kod;JED;kod
kodicil;JED;kodici
koeficient;JED;koefic
kofr;JED;kofr
kohort;PVEF;kohort
koincid;JED;koinci
koit;PVEF;koit
kojn;UV;kojn
kojot;PVEF;kojot
kok;UV;kok
koka;PVEF;koka
kokain;PVEF;kokain
kokard;JED;kokard
kokcig;PVEF;kokcig
kokcinel;UV;kokcin
kokerik;PVEF;kokeri
kikerik;PVEF;kokeri
koket;UV;koket
kokleari;PVEF;koklea
kokluŝ;UV;koklus
kokon;JED;kokon
kokos;UV;kokos
kokr;PVEF;kokr
koks;UV;koks
koksalgi;PVEF;koksal
kol;UV;kol
kolaps;PVEF;kolaps
kolĉik;PVEF;kolcxi
kolekt;UV;kolekt
kolektiv;JED;kolekt1
koleopter;PVEF;koleop
koler;UV;koler
kolerik;JED;kolerik
kolibr;UV;kolibr
kolik;JED;kolik
kolimb;UV;kolimb
kolimbet;PVEF;kolimbet
koliri;PVEF;koliri
kolizi;JED;kolizi
kolodi;JED;kolodi
kolofon;UV;kolofo
kolofon;UV;kolofo1
kolokint;PVEF;koloki
kolocint;PVEF;koloki
kolomb;UV;kolomb
kolon;UV;kolon1
kolonel;JED;kolone
koloni;JED;koloni
kolor;UV;kolor
koloratur;JED;kolora
kolos;JED;kolos
kolostr;PVEF;kolost
kolubr;UV;kolubr
koluzi;PVEF;koluzi
kolz;JED;kolz
kom;UV;kom
koma;PVEF;koma
komand;UV;komand
komandit;JED;komand1
komandor;JED;komand2
komat;PVEF;komat
komb;UV;komb
kombin;UV;kombin
kombinatorik;PVEF;kombin1
komedi;JED;komedi
komerc;UV;komerc
komfort;UV;komfor
komik;JED;komik
komisar;PVEF;komisa
komisari;JED;komisa
komisi;UV;komisi
komisur;PVEF;komisu
komitat;UV;komita
komiz;UV;komiz
komod;UV;komod
kompakt;JED;kompak
kompani;JED;kompan
komparativ;JED;kompar2
kompas;JED;kompas
kompens;JED;kompen1
kompil;JED;kompil
komplet;JED;komple2
komplez;UV;komple4
komplik;JED;kompli
kompliment;JED;kompli1
komplot;JED;komplo
kompon;JED;kompon
kompost;UV;kompos
kompot;JED;kompot
kompozici;PVEF;kompoz
kompozit;PVEF;kompoz1
kompozit;PVEF;kompozit
kompren;UV;kompre
kompres;UV;kompre1
komput;PVEF;komput
komun;UV;komun
komunik;UV;komuni1
komutator;PVEF;komuta
koncentr;JED;koncen
koncentr;JED;koncen1
koncept;JED;koncep
koncern;UV;koncer
koncert;JED;koncer1
koncesi;JED;konces
koncili;PVEF;koncil
konciz;JED;konciz
konĉert;PVEF;koncxert
kondamn;UV;kondam
kondensator;PVEF;konden
kondens;PVEF;kondens
kondicional;JED;kondic
kondolenc;UV;kondol
kondor;JED;kondor
kondotier;PVEF;kondot
konduk;UV;konduk
konduktor;JED;konduk2
kondut;UV;kondut
koneks;PVEF;koneks
konfeder;PVEF;konfed
konfederaci;JED;konfed1
konfekci;JED;konfek
konferenc;JED;konfer
konfes;UV;konfes
konfidenci;JED;konfidenci
konfirm;UV;konfir
konfirmaci;PVEF;konfir1
konfisk;JED;konfis
konform;UV;konfor
konfront;PVEF;konfront
kongest;PVEF;konges
konglomerat;JED;konglo
konglomer;PVEF;konglomer
kongregaci;JED;kongre
kongres;JED;kongre1
konifer;JED;konifer
konik;PVEF;konik
konjak;JED;konjak
konjugaci;UV;konjug1
konjunkci;UV;konjun
konjunktiv;PVEF;konjun1
konjunktivit;PVEF;konjun2
konjunktur;PVEF;konjun3
konjunktiv;PVEF;konjun4
konk;UV;konk
konker;PVEF;konker
konklav;PVEF;konkla
konklud;UV;konklu
konkologi;PVEF;konkologi
konkord;PVEF;konkor
konkret;JED;konkre
konkur;UV;konkur
konkurenc;PVEF;konkur1
konkurs;UV;konkur2
konoid;PVEF;konoid
konsci;UV;konsci
konscienc;UV;konsci1
konsekvenc;UV;konsek1
konserv;UV;konser
konservatori;JED;konser2
konsol;UV;konsol
konsonanc;PVEF;konson
konsonant;UV;konson1
konspir;UV;konspi
konstant;UV;konsta
konstat;UV;konsta1
konstelaci;JED;konste
konstip;PVEF;konsti
konstitu;PVEF;konstitu
konstru;UV;konstr
konsul;JED;konsul
konsult;JED;konsul1
kont;JED;kont
kontant;UV;kontan
kontent;UV;konten
kontest;PVEF;kontes
kontingent;JED;kontin2
kontinu;PVEF;kontin3
kontor;UV;kontor
kontraband;JED;kontra
kontrabas;JED;kontra1
kontraktur;PVEF;kontra4
kontralt;PVEF;kontra5
kontrast;JED;kontra8
kontradanc;PVEF;kontradanc
kontraŭ;UV;kontraux
kontrol;JED;kontro
kontur;UV;kontur
kontuz;UV;kontuz
konur;PVEF;konur
konus;UV;konus
konval;UV;konval
konven;UV;konven
konvenci;JED;konven1
konverĝ;JED;konver
konversaci;JED;konver2
konvert;UV;konver3
konvink;UV;konvin
konvolvul;JED;konvol
konvulsi;UV;konvul
koordinat;PVEF;koordi
kopek;JED;kopek
kopi;UV;kopi
kopt;PVEF;kopt
kopul;PVEF;kopul
kopulaci;PVEF;kopula
kor;UV;kor1
korakl;PVEF;korakl
koral;JED;koral
Koran;JED;koran
korb;UV;korb
korbel;PVEF;korbel
kordov;PVEF;kordob
korduroj;PVEF;korduroj
kore;PVEF;kore
koregidor;PVEF;koregidor
koregon;PVEF;korego
ĥoreografi;PVEF;koreografi
koriandr;PVEF;korian
korife;JED;korife
korimb;PVEF;korimb
kork;UV;kork
korn;UV;korn
korne;PVEF;korne
kornet;JED;kornet
kornet;JED;kornet1
kornic;UV;kornic
kornik;JED;kornik
kornus;PVEF;kornus
korod;PVEF;korod
korol;PVEF;korol
koron;PVEF;koron
korpulent;PVEF;korpul
korpus;UV;korpus
kors;JED;kors
korsaĵ;JED;korsaj
korsar;JED;korsar
korset;JED;korset
kort;UV;kort
kortik;PVEF;kortik
korund;PVEF;korund
korupt;PVEF;korupt
korus;PVEF;korus
korv;UV;korv
korvet;JED;korvet
kosekant;PVEF;koseka
kosinus;PVEF;kosinu
kosm;JED;kosm
kosmetik;JED;kosmet
kosmografi;JED;kosmog1
kosmologi;JED;kosmol
kosmopolit;JED;kosmop
koŝer;PVEF;kosxer
kot;UV;kot
kotangent;PVEF;kotang
kotiledon;PVEF;kotile
kotiljon;PVEF;kotilj
kotlet;JED;kotlet
koton;UV;koton
kotorn;PVEF;kotorn
koturn;UV;koturn
kov;UV;kov
kovert;UV;kovert
koz;PVEF;koz
kozak;JED;kozak
krab;JED;krab
krabr;JED;krabr
krad;UV;krad
krajon;UV;krajon
krak;UV;krak1
kraken;UV;kraken
kramb;PVEF;kramb
krampf;PVEF;kramf
kran;UV;kran
krani;UV;krani
krank;PVEF;krank
kratag;UV;kratag
krater;UV;krater
kre;UV;kre
kredit;JED;kredit
kreditor;JED;kredit1
krejcer;JED;krejcer
krek;PVEF;krek
krem;UV;krem
kremaci;PVEF;kremaci
kreml;PVEF;kreml
kreol;JED;kreol
kreozot;JED;kreozo
krep;UV;krep
krepid;PVEF;krepid
krepusk;UV;krepus
kres;JED;kres
krescent;PVEF;kresce
kresk;UV;kresk
kresp;PVEF;kresp
krest;JED;krest
krestomati;JED;kresto
kret;UV;kret
kretace;PVEF;kretac
kreten;JED;kreten
kreton;PVEF;kreton
krev;UV;krev
kri;UV;kri
kri;UV;kri1
krik;PVEF;krik
kriket;PVEF;kriket
krim;UV;krim
kriminal;UV;krimin
kring;UV;kring
krinolin;PVEF;krinolin
kripl;UV;kripl
kript;JED;kript1
kriptogam;PVEF;kripto
kripton;PVEF;kripto1
kriptograf;PVEF;kriptograf
krisol;PVEF;krisol
kristal;UV;krista
kristalografi;PVEF;krista1
kriteri;JED;kriter
kritik;UV;kritik
krizalid;JED;krizal
krizantem;JED;krizan
krizokal;PVEF;krizok
kroĉ;UV;krocx
kroket;PVEF;kroket
krokodil;UV;krokod
krokus;PVEF;krokus
krom;UV;krom
krom;UV;krom1
ĥrom;PVEF;krom1
kromat;PVEF;kromat
kron;UV;kron2
kronik;UV;kronik
ĥronik;PVEF;kronik
kronik;UV;kronik1
kronologi;JED;kronol
kronometr;JED;kronom
krop;UV;krop
krotal;PVEF;krotal
krucifer;PVEF;krucif
krucifiks;JED;krucif1
kruĉ;UV;krucx
krud;UV;krud
kruel;UV;kruel
krup;UV;krup
krur;UV;krur
krust;UV;krust
krut;UV;krut
ksifi;PVEF;ksifi
ksilofon;JED;ksilof
ksilograf;JED;ksilog
ksilografi;PVEF;ksilog1
ksilograf;JED;ksilograf
kub;UV;kub
kubut;UV;kubut
kudr;UV;kudr
kuf;UV;kuf
kugl;UV;kugl
kuir;UV;kuir
kukol;UV;kukol
kuku;PVEF;kuku
kuler;UV;kuler
kuli;PVEF;kuli
kulinar;PVEF;kulina
kulis;JED;kulis
kulp;UV;kulp
kult;JED;kult
kumin;JED;kumin
kumis;PVEF;kumis
kun;UV;kun
kunikl;UV;kunikl
kup;UV;kup
kupe;JED;kupe
kupel;PVEF;kupel
kupl;JED;kupl
kuplet;PVEF;kuplet
kupon;JED;kupon
kupr;UV;kupr
kupul;PVEF;kupul
kuraĝ;UV;kuragx
kurator;UV;kurato
kuri;JED;kuri1
kurier;UV;kurier
kurioz;JED;kurioz
kurkuli;PVEF;kurkul
kurkum;PVEF;kurkum
kurs;JED;kurs
kursiv;JED;kursiv
kurtaĝ;JED;kurtag
kuskus;PVEF;kuskus
kusp;PVEF;kusp
kuŝ;UV;kusx
kut;PVEF;kut
kuv;UV;kuv
kuz;UV;kuz
kvadrant;JED;kvadra
kvadrat;JED;kvadra1
kvadratur;JED;kvadra2
kvadrant;JED;kvadrant
kvadril;JED;kvadri
kvadrik;PVEF;kvadri1
kvadrig;JED;kvadrig
kvaker;JED;kvaker
kvalifik;JED;kvalifik
kvalit;JED;kvalit
kvankam;UV;kvanka
kvant;UV;kvant
kvaranten;UV;kvaran
kvarc;UV;kvarc
kvart;UV;kvart
kvart;UV;kvart1
kvartal;UV;kvarta
kvast;JED;kvast
kvazaŭ;UV;kvazau
kver;PVEF;kver1
kverel;PVEF;kverel
kverk;UV;kverk
kvestor;JED;kvesto
kviet;UV;kviet
kvik;PVEF;kvik
kvint;JED;kvint
kvintal;PVEF;kvintal
kvintesenc;JED;kvinte
kvit;UV;kvit
kvitanc;UV;kvitan
kvocient;JED;kvocie
kvorum;PVEF;kvorum
labirint;JED;labiri
labrak;PVEF;labrak
lac;UV;lac
lacert;UV;lacert
laĉ;UV;lacx
laf;UV;laf
lagop;PVEF;lagop
laik;JED;laik
lak;UV;lak
lakmus;JED;lakmus
lakon;JED;lakon
laks;UV;laks
lakt;UV;lakt
laktoz;PVEF;laktoz
laktuk;JED;laktuk
lakun;PVEF;lakun
lam;UV;lam
lam;UV;lam1
lama;JED;lama
lament;PVEF;lament
lami;PVEF;lami
laminari;PVEF;lamina
lampion;PVEF;lampio
lampir;UV;lampir
lanc;JED;lanc
lanĉ;PVEF;lancx
landaŭ;PVEF;landaux
lang;UV;lang
langust;PVEF;langus
laniari;PVEF;laniar
lantan;JED;lantan
lap;PVEF;lap
lapidar;PVEF;lapidar
lapis;JED;lapis
lar;PVEF;lar
lar;PVEF;lar1
lard;UV;lard
larĝ;UV;largx
larik;JED;larik
laring;UV;laring
laringit;PVEF;laring1
larm;UV;larm
lasciv;PVEF;lasciv
last;UV;last
latent;PVEF;latent
later;JED;later
latir;PVEF;latir
latis;PVEF;latis
latitud;PVEF;latitu
latrin;JED;latrin
latun;JED;latun
laŭ;UV;laux
laŭb;UV;lauxb
laŭd;UV;lauxd
laŭdan;PVEF;lauxda
laŭr;UV;lauxr
laŭreat;JED;lauxre
laŭrenci;PVEF;lauxrenci
laŭt;UV;lauxt
lavang;UV;lavang
lavend;JED;lavend
laz;PVEF;laz
lazaret;PVEF;lazaret
lazurit;PVEF;lazurit
led;UV;led
leg;UV;leg
legat;JED;legat1
legi;UV;legi
legitim;JED;legiti
legom;UV;legom
legumen;PVEF;legume
legumin;JED;legumi
lek;UV;lek
lekant;UV;lekant
leksikologi;PVEF;leksik
leksikon;UV;leksik1
leksikografi;PVEF;leksikografi
lektor;JED;lektor
lem;PVEF;lem
lemn;PVEF;lemn
lemniskat;PVEF;lemnis
lens;PVEF;lens
lent;UV;lent
lentug;UV;lentug
leon;UV;leon
leontod;UV;leonto
leopard;UV;leopar
lepidopter;PVEF;lepido1
lepor;UV;lepor
lept;PVEF;lept
lesiv;UV;lesiv
letargi;JED;letarg
leter;UV;leter
leŭcisk;PVEF;leuxcisk
leŭkocit;PVEF;leuxko
leŭkom;PVEF;leuxkom
loes;PVEF;leuxs
leŭtenant;UV;leuxte
lev;UV;lev
lev;UV;lev1
levid;JED;levid
levkoj;UV;levkoj
lez;PVEF;lez
lian;UV;lian
