ario,(ari·o),1oa,(en la ĉiutaga lingvo) ankaŭ eblas diri 'melodio'.
arkaa,(arka·a),,Prefere diru 'arĥaika'[3oa].
arkaika,(arkaik·a),3oa, ankaŭ eblas diri 'arĥaika'.
arkaismo,(arkaism·o),8oa," ankaŭ eblas diri 'arĥaismo', 'arĥaikaĵo', 'malnovaĵo' ."
arkanĝelo,(arkanĝel·o),,Prefere diru 'ĉefanĝelo'.
arkano,(arkan·o),,Prefere diru 'mistero'.
arkeologio,(arkeologi·o),3oa, ankaŭ eblas diri 'arĥeologio '.
arketipo,(arketip·o),,"Prefere diru 'pratipo', 'ĉeftipo'."
arki-,(arki-),,Prefere diru 'ĉef-'.
arkipelago,(arkipelag·o),3oa, ankaŭ eblas diri 'insularo'.
arkitekto,(arkitekt·o),3oa," ankaŭ eblas diri 'arĥitekturisto', 'konstrufakulo'. "
arkitekturo,(arkitektur·o),8oa,"Prefere diru 'arĥitekturo [fun]', 'konstrufako'. "
armistico,(armistic·o),," ankaŭ eblas diri 'milithaltigo', 'milithaltiga kontrakt-o'."
arondisemento,(arondisement·o),,Prefere diru 'subdistrikto'.
arondismento,(arondisment·o),,Prefere diru 'distrikto'; (laŭ la unuopa okazo) prefere diru 'kvartalo' .
arsenalo,(arsenal·o),,"Prefere diru 'armilejo', 'armilaro'; (en la senco de la itala vorto arsenale) prefere diru 'ŝipfarejo'."
artefarita,(art·e·far·it·a),fun, ankaŭ eblas diri 'homfarita'.
artiklo,(artikl·o),,"Prefere diru 'varo', 'komercaĵo'."
artro,(artr·o),,Prefere diru 'artiko'.
ascendi,(ascend·i),,"Prefere diru 'supreniri', 'alsupri'."
ASEAN,(ASEAN),,"(Mallongigo por Asocio de Sud-Orient-Aziaj Nacioj, angle Association of Southeast Asian Nations, ASEAN) ankaŭ eblas diri 'Asean-o', 'Asoan-o'."
asfiksii,(asfiksi·i),,Prefere diru 'sufoki'.
asidua,(asidu·a),,"Prefere diru 'diligenta', 'daŭre aganta'."
asimili,(asimil·i),2oa," ankaŭ eblas diri 'ensorbi', 'enpreni', 'alproprigi' , 'malfremdigi', 'igi laŭa', 'internigi', 'unuecigi', 'similigi'."
asistanto,(asist·ant·o),8oa, ankaŭ eblas diri 'helpanto'.
asonanco,(asonanc·o),,"Prefere diru 'sonsimileco', 'kvazaŭrimo', 'sonripetado' ."
aspekti,(aspekt·i),, ankaŭ eblas diri 'elrigardi'.
aspergi,(asperg·i),2oa," ankaŭ eblas diri 'akvumi', 'surverŝi', 'akvoverŝi' , 'akvodoni'."
aspiratoro,(aspirator·o),,Prefere diru 'suĉilo'.
aspra,(aspr·a),,"Prefere diru 'malglata', 'raspa'."
asteroido,(asteroid·o),,Prefere diru 'planedeto'.
astro,(astr·o),1oa,(en la ĉiutaga lingvo) ankaŭ eblas diri 'stelo'; (en scienco kaj teĥniko) ankaŭ eblas diri 'kosma objekto'.
astrologio,(astrologi·o),," ankaŭ eblas diri 'steldiveno', 'stelaŭgurado', 'astrodivenado'."
astrologo,(astrolog·o),," ankaŭ eblas diri 'steldivenisto', 'stelaŭguristo', 'astrodivenisto'."
astronaŭtiko,(astronaŭt·ik·o),,"Prefere diru 'kosmovojaĝado', 'kosmovojaĝscienco' ."
astronaŭto,(astronaŭt·o),, ankaŭ eblas diri 'kosmovojaĝisto'prefere diru 'spaciranto' .
astronomio,(astronomi·o),1oa,Prefere diru 'astroscienco'.
astronomo,(astronom·o),1oa,Prefere diru 'astrosciencisto'.
atavismo,(atavismo),2oa, ankaŭ eblas diri 'praheredaĵo'.
ate,(at·e),,(prepozicio) prefere diru 'fare de'.
ateismo,(ateism·o),2oa," ankaŭ eblas diri 'sendiismo', 'dineismo'."
ateisto,(ateist·o),3oa," ankaŭ eblas diri 'nekredanto', 'nekredulo', 'dineanto' , 'sendiulo'."
ateliero,(atelier·o),,"Prefere diru 'verkejo', 'artverkejo', 'laborgrupo' , 'manlaborejo', 'metiejo'."
ateljero,(ateljer·o),,"Prefere diru 'laborgrupo', 'manlaborejo'."
atenui,(atenu·i),,Prefere diru 'malfortigi'.
atlaso,(atlas·o),8oa,(en la signifo de maparo) ankaŭ eblas diri 'maparo'; (kiel ŝtofo) prefere diru 'sateno'[2oa].
atmosferografio,(atmosferografi·o),,Prefere diru 'atmosferopriskribo'.
atonala,(atonal·a),,Prefere diru 'sentonala'.
atrakcio,(atrakci·o),,"Prefere diru (turism·a) 'allogaĵo', 'amuzparka ludo', 'programero en varietea spektaklo'."
atraktiva,(atraktiv·a),,Prefere diru 'alloga'.
aŭbado,(aŭbad·o),,Prefere diru 'matenruĝa/matena serenado'.
aŭdi-,(aŭdi-),,Prefere diru 'aŭd-'.
aŭdicio,(aŭdici·o),,"Prefere diru 'provo', 'provoprezentado'."
aŭdio-,(aŭdio-),,Prefere diru 'aŭd-'.
aŭdito,(aŭdit·o),,Prefere diru 'reviziado'ankaŭ eblas diri 'kontrolado'(de kont·o·j) .
aŭditorio,(aŭditorio),2oa, ankaŭ eblas diri 'koncert-ej-o'.
aŭguro,(aŭgur·o),," ankaŭ eblas diri 'antaŭdiveno', 'antaŭsigno'."
aŭgusto,(aŭgust·o),fun, ankaŭ eblas diri 'la 8a monato'.
aŭkcii,(aŭkci·i),1oa, ankaŭ eblas diri 'konkure vendi'.
aŭriklo,(aŭrikl·o),,Prefere diru 'orelkonko'.
aŭro,(aŭr·o),,"(en medicino) prefere diru 'antaŭsensaĵo'; (en religio) prefere diru 'spirita disradiaĵo', 'aŭreolo', 'etoso' ."
aŭspicio,(aŭspici·o),zam,Prefere diru 'subteno'.
aŭstera,(aŭster·a),,Prefere diru 'severmora'.
aŭstrala,(aŭstral·a),,(en la senco de 'suda') prefere diru 'suda'.
aŭtarcio,(aŭtarci·o),,"Prefere diru 'ekonomia memsufiĉo/sendependeco', 'memproduktado', 'fermita ekonomio'."
aŭtarkio,(aŭtarki·o),,"Prefere diru 'politika sendependeco', 'memregado' ."
aŭtentika,(aŭtentik·a),1oa," ankaŭ eblas diri 'vera', 'vereca', 'veraĵa'."
aŭtisto,(aŭtist·o),,"(en la senco de 'persono aŭtisma') prefere diru 'aŭtismulo', 'memcentrulo' , 'enfermulo'."
aŭto-,(aŭto-),,"(en scienco kaj teĥniko) prefere diru 'mem', 'memfunkcia'."
aŭtodidakte,(aŭtodidakt·e),zam,"Prefere diru 'memlerne', 'meminstrue'."
aŭtodidaktismo,(aŭtodidaktism·o),zam,Prefere diru 'memlernado'.
aŭtodidakto,(aŭtodidakt·o),zam,"Prefere diru 'meminstruito', 'memlernanto'."
aŭtodromo,(aŭtodrom·o),,Prefere diru 'aŭtomobilkurejo'.
aŭtofagio,(aŭtofagi·o),,"Prefere diru 'memmanĝado', 'memkonsumado'."
aŭtografio,(aŭtografi·o),,Prefere diru 'manskribokopiado'.
aŭtografo,(aŭtograf·o),,Prefere diru 'manasubskribo'.
aŭtokratio,(aŭtokrati·o),3oa," ankaŭ eblas diri 'solrego', 'solregado', 'solregeco' ."
aŭtokrato,(aŭtokrat·o),2oa," ankaŭ eblas diri 'solregisto', 'solreganto'."
aŭtoktono,(aŭtokton·o),,"Prefere diru 'praloĝanto', 'indiĝeno'."
aŭtomacio,(aŭtomaci·o),,Prefere diru 'aŭtomatigo'.
aŭtonoma,(aŭtonom·a),4oa," ankaŭ eblas diri 'memstara', 'memrega'."
aŭtonomio,(aŭtonomi·o),,"Prefere diru 'memstareco', 'memregeco'."
aŭtoro,(aŭtor·o),fun," ankaŭ eblas diri 'verkinto', 'kreinto'."
aŭtostrado,(aŭto·strad·o),,Prefere diru 'aŭtovojo'.
avalo,(aval·o),,Prefere diru 'garantio'.
avanci,(avanc·i),,(en la senco 'moviĝi antaŭen') prefere diru 'antaŭeniri'; (en la senco 'ricevi pli altan rangon') prefere diru 'rangaltiĝi'.
avangardo,(avan·gard·o),,"(en la armea signifo) prefere diru 'antaŭtaĉmento', 'antaŭirantoj' ; (en la artisma signifo) prefere diru 'pioniro'."
avano,(avan·o),,Prefere diru 'antaŭo'.
avanulo,(avan·ul·o),,(en piedpilkado) prefere diru 'atakanto'.
avataro,(avatar·o),,Prefere diru 'rolfiguro'.
averaĝo,(averaĝ·o),,"Prefere diru 'meznombro', 'mezumo'."
averio,(averi·o),,(en asekuroj) prefere diru 'difekto'.
averso,(avers·o),,Prefere diru 'antaŭflanko'.
avio,(avi·o),,Prefere diru 'aviadilo'.
babordo,(babord·o),, ankaŭ eblas diri (de ŝip·o) 'maldekstra flanko'.
bagaĝo,(bagaĝ·o),,"Prefere diru 'pakaĵo', 'pakaĵaro'."
bagno,(bagn·o),,Prefere diru 'punlaborejo'.
bagro,(bagr·o),,"Prefere diru 'fosmaŝino', 'skrapmaŝino'."
bajadero,(bajader·o),, ankaŭ eblas diri 'hinda dancistino'.
bajto,(bajt·o),,Prefere diru 'bitoko'.
bakalaŭro,(bakalaŭr·o),,(en la senco de 'lernej-fininto') prefere diru 'lernejfininto'.
bakŝiŝo,(bakŝiŝ·o),," ankaŭ eblas diri 'ŝmirmono', 'dankmono', 'trinkmono' ."
baktericido,(baktericid·o),,"Prefere diru 'bakterimortigaĵo', 'bakterimortigilo' ."
balancelo,(balancel·o),, ankaŭ eblas diri 'velŝipeto'.
balancilo,(balanc·il·o),,(en la senco de stango sur kies ekstremaĵoj sidas infanoj por ludi) prefere diru 'baskulo' .
balanco,(balanc·o),,(en la senco de 'ekvilibro') prefere diru 'ekvilibro'.
balancumi,(balanc·um·i),,(en la signifo de marŝado sur kablo restante en ekvilibro) prefere diru 'ekvilibrumi' .
baled-o,(baled·o),, ankaŭ eblas diri 'baleto'[6oa].
balistiko,(balistik·o),,Prefere diru 'paf(-aĵo)-scienco'.
baloti,(balot·i),2oa, ankaŭ eblas diri (per voĉ·don·il·o) 'voĉdoni'.
balotilo,(balot·il·o),2oa, ankaŭ eblas diri 'voĉdonilo'.
baltika,(baltik·a),,Prefere diru 'balta'.
balustro,(balustr·o),, ankaŭ eblas diri (balustrad·a) 'koloneto'.
bando,(band·o),,(en la senco de 'muzikistaro') prefere diru 'muzikistaro'.
banero,(baner·o),,"(pri komputiloj) prefere diru 'banderolo', 'reklambendo'. "
bangalo,(bangal·o),,Prefere diru (unu·etaĝ·a) (feri·) 'dom(et)o'.
bankedo,(banked·o),, ankaŭ eblas diri 'festeno'.
bankiero,(bankier·o),,"Prefere diru 'bankestro', 'bankposedanto'."
bankizo,(bankiz·o),,Prefere diru 'glacitavolego'.
banuso,(banus·o),,Prefere diru (orient·eŭrop·a) 'vicreĝo'.
baraterio,(barateri·o),,Prefere diru (de ŝip·estr·o / de ŝip·an·ar·o) 'fraŭdo'.
Barato,(Barat·o),, ankaŭ eblas diri 'Hindujo'.
barbio,(barbi·o),,Prefere diru 'barbfiŝo'.
barbiro,(barbir·o),fun," ankaŭ eblas diri 'frizisto por viroj', 'barbisto'. "
barĉo,(barĉ·o),fun, ankaŭ eblas diri 'betosupo'.
bareliefo,(barelief·o),3oa, ankaŭ eblas diri 'malaltreliefo'.
baremo,(barem·o),,Prefere diru 'kalkultabelo'.
bariero,(barier·o),3oa," ankaŭ eblas diri 'barilo', 'baro'."
barkano,(barkan·o),, ankaŭ eblas diri 'lunarkforma sablomonteto'.
barko,(bark·o),fun, ankaŭ eblas diri 'boateto '.
barografo,(barograf·o),,Prefere diru 'registra barometro'.
barometro,(barometr·o),, ankaŭ eblas diri (aer·) 'premmezurilo'.
barto,(bart·o),,"Prefere diru 'balenlameno', 'balenosto'[fun]."
basa,(bas·a),,Prefere diru 'malalta'; (en la okazo de 'Basa Imperio') prefere diru 'malfrua' .
basbalo,(basbal·o),,"Prefere diru 'bazopilkado', 'stacia pilkludo'. "
basebalo,(basebal·o),,Prefere diru 'bazpilkado'.
baseno,(basen·o),,(en la senco de naĝejo) ankaŭ eblas diri 'naĝejo'.
basiero,(basier·o),,Prefere diru 'kurzofala spekulanto'.
basketbalo,(basketbal·o),,Prefere diru 'korbopilkado'.
baterio,(bateri·o),1oa,"(en la elektra senco) ankaŭ eblas diri 'pilo'[5oa], 'pilaro'; (en la senco de tamburaro) prefere diru 'tamburaro'."
batometrio,(batometri·o),,Prefere diru 'profundmezurado'.
batometro,(batometr·o),,Prefere diru 'profundmezurilo'.
batrako,(batrak·o),,"Prefere diru 'senvostulo', 'amfibio'."
batuo,(batu·o),,Prefere diru 'pelĉasado'.
baŭmi,(baŭm·i),,(parolante pri ĉevalo) prefere diru 'stariĝi'.
bavi,(bav·i),,Prefere diru 'salivumi'.
bavo,(bav·o),,"Prefere diru 'salivumo', 'ŝaŭmo'; (en difinitaj bestaj kuntekstoj) prefere diru 'muko'; (se oni volas prezenti malŝatan nuancon) prefere diru 'salivaĉo'."
bavuro,(bavur·o),,"Prefere diru 'elstaraĵo', 'neglataĵo'."
bazbalo,(bazbal·o),,Prefere diru 'bazpilko'.
bebo,(beb·o),8oa," ankaŭ eblas diri 'infaneto', 'suĉinfano'."
bei,(be·i),,Prefere diru (ŝaf·e) 'bleki'.
beletristiko,(beletristik·o),1oa,Prefere diru 'beletro'[9oa].
beletro,(beletr·o),9oa," ankaŭ eblas diri 'belliteraturo', 'literatura arto'."
belfrido,(belfrid·o),,"Prefere diru 'urboturo', 'gardoturo', 'gvatoturo' , 'alarma turo', 'alarmoturo'."
Belgrado,(Belgrad·o),,Prefere diru 'Beogrado'.
bendo,(bend·o),8oa,(en la geografiaj esprimoj: ekzemple bendo de Gazao) ankaŭ eblas diri 'strio'[fun]; (se temas pri ŝtofo) ankaŭ eblas diri 'ruband-o '[fun].
benefico,(benefico),,"(En la senco de subtena pago pro senlaboreco aŭ alia kialo) prefere diru 'subtena pago/helpo' ; (Eklezia posteno provizita per rento) prefere diru 'eklezia posteno'; (Avantaĝo konsentita de la leĝo en certaj okazoj: absolvita pro benefico de dubo, se pruvoj ne estas sufiĉe fortaj) prefere diru 'manko de pruvoj'; (Prezentado (spektaklo, sportludo, koncerto ktp), kies profitoj venas al unu aktoro, aŭ al filantropia entrepreno) prefere diru 'bonfara prezentado'. "
benigna,(benign·a),,"Prefere diru 'negrava', 'nedanĝera'."
benjeto,(benjet·o),,Prefere diru 'fritkuko'.
benko,(benk·o),fun,"(en esprimoj kiel 'Okcidenta benko') prefere diru 'bordo', 'riverbordo' ; (en esprimoj kiel 'glaci-benko') prefere diru 'tavolo'; (en esprimoj kiel 'hanringo-benko') prefere diru 'aro'."
berbero,(berber·o),, ankaŭ eblas diri 'amaziĥo'.
berserko,(berserk·o),,Prefere diru (skandinav·a) 'furioza batalanto'.
bestia,(besti·a),,Prefere diru 'besteca'.
bestio,(besti·o),,"Prefere diru 'besto', 'bestulo', 'besta homo', 'sovaĝa besto'."
bestselero,(bestseler·o),,"Prefere diru 'furora vendaĵo', 'plej vendata libro'."
beta,(beta),,(greka litero) ankaŭ eblas diri 'greka bo'.
bevelo,(bevel·o),,Prefere diru 'oblikva rando'.
Bharato,(Bharat·o),,Prefere diru 'Barato'.
bi-,(bi-),,"Prefere diru 'du-', 'ambaŭ'."
biaso,(bias·o),,Prefere diru 'antaŭprefero'.
bibliofila,(bibliofil·a),,"Prefere diru 'libroŝatanta', 'librema'."
bibliofilio,(bibliofili·o),,"Prefere diru 'libroamemo', 'librokolektado'."
bibliofilo,(bibliofil·o),,"Prefere diru 'librokolektanto', 'libroŝatanto', 'libroamanto'."
bibliografio,(bibliografi·o),2oa," ankaŭ eblas diri 'referencoj', 'fontaro', 'fontolisto' ."
bibliografo,(bibliograf·o),7oa, ankaŭ eblas diri 'fakulo pri libroj'.
bibliomanio,(bibliomani·o),,Prefere diru 'libromanio'.
biblioteko,(bibliotek·o),1oa," ankaŭ eblas diri 'librejo', 'librotenejo', 'librarejo' ."
bideo,(bide·o),,"Prefere diru 'sidkuvo', 'sidpelvo'."
bido,(bid·o),,"Prefere diru 'pilketo', 'globeto'."
bidometro,(bidometr·o),,Prefere diru 'likvodendmezurilo'.
bielo,(biel·o),,Prefere diru 'turnostango'.
bienalo,(bienal·o),,Prefere diru 'dujara prezentado'.
bifsteko,(bifstek·o),, ankaŭ eblas diri 'bovtranĉaĵo'.
bijekcio,(bijekci·o),," ankaŭ eblas diri 'dissurĵeto', 'ĉioncelanta unualunufunkcio', 'funkcio unualunu kaj sura'."
bilabialo,(bilabial·o),,Prefere diru 'dulipa konsonanto'.
bilaterala,(bilateral·a),,Prefere diru 'duflanka'.
biliono,(bilion·o),,(en la senco de 1.000.000.000.000) ankaŭ eblas diri 'mil miliardoj'; (en la senco de 1.000.000.000) prefere diru 'miliardo'[zam].
bio-,(bio-),,"Prefere diru 'viv-', 'vivaĵ-'."
biocido,(biocid·o),,Prefere diru 'vivulmortigilo'.
biodegradado,(biodegradado),,"Prefere diru 'dis⋅iĝ⋅o', 'diseriĝo'."
biodiverseco,(biodivers·ec·o),,"Prefere diru 'biologia diverseco', 'viv-(aĵ-)diverseco' ."
biografio,(biografi·o),2oa," ankaŭ eblas diri 'vivpriskribo', 'vivhistorio'."
biografo,(biograf·o),7oa," ankaŭ eblas diri 'verkisto de vivpriskribo', 'vivpriskribverkisto'."
biogramo,(biogram·o),,Prefere diru 'vivpriskribo'.
biologio,(biologi·o),1oa, ankaŭ eblas diri 'viv(aĵ)scienco'.
biontologio,(biontologi·o),,"Prefere diru 'vivscienco', 'biologio'."
biorubo,(biorub·o),,"Prefere diru 'vivaĵorubo', 'humigebla rubo'."
biotito,(biotit·o),,Prefere diru 'blanka glimo'.
biri,(bir·i),,"Prefere diru 'lokdetermini', 'navigacii'."
birilo,(bir·il·o),,Prefere diru 'lokdeterminilo'; (por ilo kiu kombinas lokdeterminadon kaj vojplanadon) ankaŭ eblas diri 'navigaciilo'.
bis,(bis!),," ankaŭ eblas diri 'ree!', 'refoje'."
bisako,(bisak·o),,"Prefere diru 'dusako', 'dupoŝa sako'."
bisekci,(bisekc·i),,"Prefere diru 'dusekci', 'duonsekci', 'tranĉi je du partoj' ."
biseksa,(bi·seks·a),,"Prefere diru 'duseksa', 'ambaŭseksa'."
biskoto,(biskot·o),,Prefere diru 'panbiskvito'.
bislamo,(bislam·o),,Prefere diru 'la bislama lingvo'.
bitumoza,(bitumoz·a),,Prefere diru 'bitumhava'.
bizara,(bizar·a),," ankaŭ eblas diri 'stranga', 'eksterordinara'."
bizardo,(bizard·o),,Prefere diru 'neĝoŝtormo'.
bizneso,(biznes·o),,"Prefere diru 'komerco', 'negoco'."
blagi,(blag·i),, ankaŭ eblas diri 'ŝerce mensogi'.
blami,(blam·i),,"Prefere diru 'kulpigi', 'riproĉi'."
blazo,(blaz·o),,Prefere diru (haŭta) 'vezik(et)o'.
blendi,(blend·i),,"Prefere diru 'kirasi', 'provizi per kiraso'."
blendo,(blend·o),,Prefere diru 'kiraso'.
blenoragio,(blenoragi·o),,Prefere diru 'seksumila brulumo'.
blenoreo,(blenore·o),,Prefere diru 'daŭra seksumila brulumo'.
blinda,(blind·a),,"(en la senco de ""senfenestra"") prefere diru 'senfenestra'."
blinkilo,(blink-il-o),,(de aŭtomobilo k.s.) prefere diru 'direktomontrilo'.
blinko,(blink·o),,Prefere diru 'intermita lumo'.
blino,(blin·o),,Prefere diru 'rusa patkuko'.
blogo,(blog·o),," ankaŭ eblas diri 'reta taglibro', 'rettaglibro', 'retotaglibro'."
blokhaŭso,(blokhaŭs·o),,"Prefere diru (mal·grand·a) 'fortikaĵo', 'kirasita pafejo'."
blufi,(bluf·i),9oa,(en kartoludo) ankaŭ eblas diri 'ŝajnigi'; (en figura senco) ankaŭ eblas diri 'mensoge trompi'.
bluĝino,(bluĝin·o),,"Prefere diru (blu·a) 'ĝinzo', 'ĝinzoŝtofo'."
boaco,(boac·o),9oa, ankaŭ eblas diri 'norda cervo [fun]'.
bobelo,(bobel·o),,"Prefere diru 'veziko'[fun], 'aerveziko'."
bobo,(bob·o),,"Prefere diru 'sportglitveturilo', 'sportsledo'. "
bobo-,(bo·bo-),," ankaŭ eblas diri 'edzo de bofratino', 'edzo de fratino de bofrato' ."
bohemio,(bohemi·o),,"(kiel vivstilo) prefere diru 'senzorga', 'nekonformisma vivo'."
boji,(boj·i),fun, ankaŭ eblas diri (hund·e) 'bleki'.
bokalo,(bokal·o),,"Prefere diru 'vitra ujo', 'konfitujo', 'konservovazo' ."
boko,(bok·o),,(kiel besto) prefere diru 'virkapro'; (kiel gimnastika ilo) prefere diru 'gimnastika ĉevalo'.
bolilo,(bol·il·o),,"(ujo por boligi akvon) ankaŭ eblas diri 'boligilo', 'bolujo'. "
boluso,(bolus·o),,"Prefere diru (grand·a) 'pilolo', 'pilolego'."
bombardi,(bombard·i),1oa, ankaŭ eblas diri 'bombi'[2oa].
bonifiko,(bonifik·o),,"Prefere diru 'aldona/kroma avantaĝo'; (laŭ la vortare de Krause) prefere diru 'prezoredukto'; (laŭ Krause) prefere diru 'donaco' , 'kompenso', 'kromsalajro'."
bonzo,(bonz·o),sla,"(en figura senco: ""neestiminda altrangulo"") prefere diru 'moŝtulo'."
boreala,(boreal·a),zam,Prefere diru 'norda'.
borno,(born·o),,Prefere diru 'klemo'.
bosko,(bosk·o),2oa, ankaŭ eblas diri (bel·e aranĝ·it·a) 'arbareto'.
boso,(bos·o),,Prefere diru 'ĝibo'.
botaniko,(botanik·o),1oa, ankaŭ eblas diri 'kreskaĵoscienco'.
braceleto,(bracelet·o),2oa," ankaŭ eblas diri 'ornama brakringo/piedringo', 'ĉirkaŭmano' ."
brakicefal-o,(brakicefal·o),,"Prefere diru 'mallongkapulo', 'larĝkapulo'."
brankardo,(brankard·o),,Prefere diru 'homportilo'.
brava,(brav·a),,"(en la senco de obeema, trankvila) prefere diru 'obeema', 'trankvila' , 'bonkonduta'; (al artistoj) prefere diru 'brile' , 'lerte'."
bravisime,(bravisim·e),zam,"Prefere diru 'bonege', 'lertege'."
bravuro,(bravuro),,(en muziko) ankaŭ eblas diri 'lerteco'; (en la senco de 'fanfaronaĵo') ankaŭ eblas diri 'fanfaronaĵo'.
brazi,(braz·i),,Prefere diru 'hardluti'.
Brazilio,(Brazili·o),,(ĉef-urbo de Brazilo) prefere diru 'Braziljo'.
breloko,(brelok·o),,Prefere diru 'ornamaĵeto'.
breviero,(brevier·o),zam,Prefere diru (katolik·a) 'pastra preĝolibro'; (en figura senco) prefere diru 'ofte legata libro'.
brevo,(brev·o),zam,Prefere diru 'papa letero'.
brezi,(brez·i),,Prefere diru 'ekroste stufi'.
brioĉo,(brioĉ·o),,"Prefere diru (franc·stil·a, dolĉ·a) 'laktobulko'; (por la matenmanĝa kuko/bulko nomata ""croissant"" en pluraj etnaj lingvoj) prefere diru 'lunarka bulko', 'lunarka kuko'."
brizo,(briz·o),,Prefere diru 'venteto'.
brodkasti,(brodkast·i),,"Prefere diru 'dissendi'(per radi·o, televid·o) ."
brumo,(brum·o),,"Prefere diru 'maldensa nebulo', 'nebuleto'."
bruna,(brun·a),fun,(en 'brunaj haroj'en la senco de 'nigraj') ankaŭ eblas diri 'nigra'.
brunĉo,(brunĉ·o),,"Prefere diru 'frutagmanĝo', 'matentagmanĝo', 'mezmatenmanĝo'."
bruska,(brusk·a),,"Prefere diru 'malmilda', 'senpacienca', 'senpacienca' , 'malĝentila'."
brutala,(brutal·a),,"Prefere diru 'krudaĉa', 'kruela', 'perforta'. "
brutalo,(brutal·o),,Prefere diru 'krudaĉulo'.
brutto,(brutt·o),zam,Prefere diru 'malneta pezo'.
budeno,(buden·o),,Prefere diru 'sangokolbaso'.
budĝeto,(budĝet·o),3oa,Prefere diru 'buĝeto'[8oa].
budhismo,(budh·ism·o),, ankaŭ eblas diri 'budaismo'.
Budho,(Budh·o),, ankaŭ eblas diri 'Budao'.
BuenosAjreso,(Buenos·Ajres·o),, ankaŭ eblas diri 'Bonaero'.
bufono,(bufon·o),,Prefere diru 'amuzisto'.
bugri,(bugr·i),,"Prefere diru 'anusfiki', 'pugseksumi'."
bujabeso,(bujabes·o),,Prefere diru (provenc·a) 'fiŝsupo'.
bukceno,(bukcen·o),,(en la senco de antikva trumpeto) prefere diru (rom·a) 'trumpeto'; (en la senco de mara molusko kun spirala konko) prefere diru 'marheliko'.
bukmekro,(bukmekr·o),,Prefere diru 'vetperisto'.
buldozo,(buldoz·o),," ankaŭ eblas diri 'ŝovtraktoro', 'fosveturilo'."
buleo,(bule·o),, ankaŭ eblas diri 'papa/reĝa dekreto'.
bulio,(buli·o),,Prefere diru 'amika renkontiĝo'; (en sporto) prefere diru 'enludigo' .
bullo,(bull·o),,Prefere diru 'papa/reĝa dekreto'.
bumero,(bumer·o),,Prefere diru 'bebeksplodulo'; (mallongigo de Post-Milita Bebo) prefere diru 'pomobo'.
bunta,(bunt·a),,"Prefere diru 'multkolora', 'plurkolora', 'diverskolora' , 'varikolora'."
buo,(bu·o),,Prefere diru 'flosbarelo'.
burasko,(burask·o),,Prefere diru 'ŝtormo'.
burgo,(burg·o),,"Prefere diru (fortik·ig·it·a) 'kastelo', 'fortikaĵo'."
burgrafo,(burgraf·o),,Prefere diru 'kastelgrafo'.
buroo,(buro·o),,"Prefere diru 'oficejo', 'estraro'."
